en,fr,it,de,es,ko,kana
Volcanion,Volcanion,Volcanion,Volcanion,Volcanion,볼케니온,ボルケニオン
Volcarona,Pyrax,Volcarona,Ramoth,Volcarona,불카모스,ウルガモス
Voltorb,Voltorbe,Voltorb,Voltobal,Voltorb,찌리리공,ビリリダマ
Vullaby,Vostourno,Vullaby,Skallyk,Vullaby,벌차이,バルチャイ
Vulpix,Goupix,Vulpix,Vulpix,Vulpix,식스테일,ロコン
Vulpix,Goupix,Vulpix,Vulpix,Vulpix,식스테일,ロコン
Wailmer,Wailmer,Wailmer,Wailmer,Wailmer,고래왕자,ホエルコ
Wailord,Wailord,Wailord,Wailord,Wailord,고래왕,ホエルオー
Walrein,Kaimorse,Walrein,Walraisa,Walrein,씨카이저,トドゼルガ
Wartortle,Carabaffe,Wartortle,Schillok,Wartortle,어니부기,カメール
Watchog,Miradar,Watchog,Kukmarda,Watchog,보르그,ミルホッグ
Weavile,Dimoret,Weavile,Snibunna,Weavile,포푸니라,マニューラ
Weedle,Aspicot,Weedle,Hornliu,Weedle,뿔충이,ビードル
Weepinbell,Boustiflor,Weepinbell,Ultrigaria,Weepinbell,우츠동,ウツドン
Weezing,Smogogo,Weezing,Smogmog,Weezing,또도가스,マタドガス
Whimsicott,Farfaduvet,Whimsicott,Elfun,Whimsicott,엘풍,エルフーン
Whirlipede,Scobolide,Whirlipede,Rollum,Whirlipede,휠구,ホイーガ
Whiscash,Barbicha,Whiscash,Welsar,Whiscash,메깅,ナマズン
Whismur,Chuchmur,Whismur,Flurmel,Whismur,소곤룡,ゴニョニョ
Wigglytuff,Grodoudou,Wigglytuff,Knuddeluff,Wigglytuff,푸크린,プクリン
Wimpod,Sovkipou,Wimpod,Reißlaus,Wimpod,꼬시레,コソクムシ
Wimpod,Sovkipou,Wimpod,Reißlaus,Wimpod,꼬시레,コソクムシ
Wimpod,Sovkipou,Wimpod,Reißlaus,Wimpod,꼬시레,コソクムシ
Wimpod,Sovkipou,Wimpod,Reißlaus,Wimpod,꼬시레,コソクムシ
Wimpod,Sovkipou,Wimpod,Reißlaus,Wimpod,꼬시레,コソクムシ
Wingull,Goélise,Wingull,Wingull,Wingull,갈모매,キャモメ
Wishiwashi,Froussardine,Wishiwashi,Lusardin,Wishiwashi,약어리,ヨワシ
Wishiwashi,Froussardine,Wishiwashi,Lusardin,Wishiwashi,약어리,ヨワシ
Wobbuffet,Qulbutoké,Wobbuffet,Woingenau,Wobbuffet,마자용,ソーナンス
Woobat,Chovsourir,Woobat,Fleknoil,Woobat,또르박쥐,コロモリ
Wooper,Axoloto,Wooper,Felino,Wooper,우파,ウパー
Wormadam,Cheniselle,Wormadam,Burmadame,Wormadam,도롱마담,ミノマダム
Wormadam,Cheniselle,Wormadam,Burmadame,Wormadam,도롱마담,ミノマダム
Wormadam,Cheniselle,Wormadam,Burmadame,Wormadam,도롱마담,ミノマダム
Wormadam,Cheniselle,Wormadam,Burmadame,Wormadam,도롱마담,ミノマダム
Wurmple,Chenipotte,Wurmple,Waumpel,Wurmple,개무소,ケムッソ
Wynaut,Okéoké,Wynaut,Isso,Wynaut,마자,ソーナノ
Xatu,Xatu,Xatu,Xatu,Xatu,네이티오,ネイティオ
Xerneas,Xerneas,Xerneas,Xerneas,Xerneas,제르네아스,ゼルネアス
Xurkitree,Câblifère,Xurkitree,Voltriant,Xurkitree,전수목,デンジュモク
Yamask,Tutafeh,Yamask,Makabaja,Yamask,데스마스,デスマス
Yanma,Yanma,Yanma,Yanma,Yanma,왕자리,ヤンヤンマ
Yanmega,Yanmega,Yanmega,Yanmega,Yanmega,메가자리,メガヤンマ
Yungoos,Manglouton,Yungoos,Mangunior,Yungoos,영구스,ヤングース
Yveltal,Yveltal,Yveltal,Yveltal,Yveltal,이벨타르,イベルタル
Zangoose,Mangriff,Zangoose,Sengo,Zangoose,쟝고,ザングース
Zapdos,Électhor,Zapdos,Zapdos,Zapdos,썬더,サンダー
Zebstrika,Zéblitz,Zebstrika,Zebritz,Zebstrika,제브라이카,ゼブライカ
Zekrom,Zekrom,Zekrom,Zekrom,Zekrom,제크로무,ゼクロム
Zeraora,Zeraora,Zeraora,Zeraora,Zeraora,제라오라,ゼラオラ
Zigzagoon,Zigzaton,Zigzagoon,Zigzachs,Zigzagoon,지그제구리,ジグザグマ
Zoroark,Zoroark,Zoroark,Zoroark,Zoroark,조로아크,ゾロアーク
Zorua,Zorua,Zorua,Zorua,Zorua,조로아,ゾロア
Zubat,Nosferapti,Zubat,Zubat,Zubat,주뱃,ズバット
Zweilous,Diamat,Zweilous,Duodino,Zweilous,디헤드,ジヘッド
Zygarde,Zygarde,Zygarde,Zygarde,Zygarde,지가르데,ジガルデ
Zygarde,Zygarde,Zygarde,Zygarde,Zygarde,지가르데,ジガルデ
Zygarde,Zygarde,Zygarde,Zygarde,Zygarde,지가르데,ジガルデ
Zygarde,Zygarde,Zygarde,Zygarde,Zygarde,지가르데,ジガルデ
