en,fr,it,de,es,ko,kana
Works great if the user goes first this turn.,Une Démonstration qui plaît beaucoup si on l'exécute en premier.,Works great if the user goes first this turn.,Works great if the user goes first this turn.,Works great if the user goes first this turn.,Works great if the user goes first this turn.,Works great if the user goes first this turn.
Scrambles the order in which Pokémon will move on the next turn.,Mélange l'ordre de passage des Démonstrations du prochain tour.,Scrambles the order in which Pokémon will move on the next turn.,Scrambles the order in which Pokémon will move on the next turn.,Scrambles the order in which Pokémon will move on the next turn.,Scrambles the order in which Pokémon will move on the next turn.,Scrambles the order in which Pokémon will move on the next turn.
Makes the remaining Pokémon nervous.,Rend nerveux tous les Pokémon qui font une Démonstration après celle-ci.,Makes the remaining Pokémon nervous.,Makes the remaining Pokémon nervous.,Makes the remaining Pokémon nervous.,Makes the remaining Pokémon nervous.,Makes the remaining Pokémon nervous.
Excites the audience a lot if used last.,Rend le public très enthousiaste si cette Démonstration est effectuée à la fin.,Excites the audience a lot if used last.,Excites the audience a lot if used last.,Excites the audience a lot if used last.,Excites the audience a lot if used last.,Excites the audience a lot if used last.
Excites the audience in any kind of contest.,Une Démonstration qui enthousiasme le public de tous les concours.,Excites the audience in any kind of contest.,Excites the audience in any kind of contest.,Excites the audience in any kind of contest.,Excites the audience in any kind of contest.,Excites the audience in any kind of contest.
Badly startles Pokémon that used a move of the same type.,Effraie énormément les Pokémon qui ont fait une Démonstration du même type.,Badly startles Pokémon that used a move of the same type.,Badly startles Pokémon that used a move of the same type.,Badly startles Pokémon that used a move of the same type.,Badly startles Pokémon that used a move of the same type.,Badly startles Pokémon that used a move of the same type.
Temporarily stops the crowd from growing excited.,Rend le public moins enthousiaste pendant un certain temps après cette Démonstration.,Temporarily stops the crowd from growing excited.,Temporarily stops the crowd from growing excited.,Temporarily stops the crowd from growing excited.,Temporarily stops the crowd from growing excited.,Temporarily stops the crowd from growing excited.
"Gets the Pokémon pumped up. Helps prevent nervousness, too.",Augmente la confiance du Pokémon et diminue sa nervosité.,"Gets the Pokémon pumped up. Helps prevent nervousness, too.","Gets the Pokémon pumped up. Helps prevent nervousness, too.","Gets the Pokémon pumped up. Helps prevent nervousness, too.","Gets the Pokémon pumped up. Helps prevent nervousness, too.","Gets the Pokémon pumped up. Helps prevent nervousness, too."
Causes the user to move later on the next turn.,Permet de faire la prochaine Démonstration plus tard au tour suivant.,Causes the user to move later on the next turn.,Causes the user to move later on the next turn.,Causes the user to move later on the next turn.,Causes the user to move later on the next turn.,Causes the user to move later on the next turn.
Makes audience expect little of other contestants.,Détourne l'attention du public des autres Pokémon.,Makes audience expect little of other contestants.,Makes audience expect little of other contestants.,Makes audience expect little of other contestants.,Makes audience expect little of other contestants.,Makes audience expect little of other contestants.
Causes the user to move earlier on the next turn.,Permet de faire la prochaine Démonstration plus tôt au tour suivant.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.
Works well if the user is pumped up.,Une Démonstration qui plaît énormément si le Pokémon est confiant.,Works well if the user is pumped up.,Works well if the user is pumped up.,Works well if the user is pumped up.,Works well if the user is pumped up.,Works well if the user is pumped up.
Works well if it is the same type as the move used by the last Pokémon.,Une Démonstration qui plaît si elle est du même type que celle du Pokémon précédent.,Works well if it is the same type as the move used by the last Pokémon.,Works well if it is the same type as the move used by the last Pokémon.,Works well if it is the same type as the move used by the last Pokémon.,Works well if it is the same type as the move used by the last Pokémon.,Works well if it is the same type as the move used by the last Pokémon.
Affected by how well the previous Pokémon's move went.,Dépend de la façon dont la Démonstration du Pokémon précédent se passe.,Affected by how well the previous Pokémon's move went.,Affected by how well the previous Pokémon's move went.,Affected by how well the previous Pokémon's move went.,Affected by how well the previous Pokémon's move went.,Affected by how well the previous Pokémon's move went.
"A move of huge appeal, but using it prevents the user from taking further contest moves.","Plaît énormément, mais interdit d'effectuer la moindre Démonstration jusqu'à la fin.","A move of huge appeal, but using it prevents the user from taking further contest moves.","A move of huge appeal, but using it prevents the user from taking further contest moves.","A move of huge appeal, but using it prevents the user from taking further contest moves.","A move of huge appeal, but using it prevents the user from taking further contest moves.","A move of huge appeal, but using it prevents the user from taking further contest moves."
Works better the more the crowd is excited.,Une Démonstration qui plaît plus si le public est enthousiaste.,Works better the more the crowd is excited.,Works better the more the crowd is excited.,Works better the more the crowd is excited.,Works better the more the crowd is excited.,Works better the more the crowd is excited.
Badly startles the last Pokémon to act before the user.,Effraie beaucoup le Pokémon qui vient de faire sa Démonstration.,Badly startles the last Pokémon to act before the user.,Badly startles the last Pokémon to act before the user.,Badly startles the last Pokémon to act before the user.,Badly startles the last Pokémon to act before the user.,Badly startles the last Pokémon to act before the user.
Excites the audience in any kind of contest.,Une Démonstration qui enthousiasme le public de tous les concours.,Excites the audience in any kind of contest.,Excites the audience in any kind of contest.,Excites the audience in any kind of contest.,Excites the audience in any kind of contest.,Excites the audience in any kind of contest.
Excites the audience in any kind of contest.,Une Démonstration qui enthousiasme le public de tous les concours.,Excites the audience in any kind of contest.,Excites the audience in any kind of contest.,Excites the audience in any kind of contest.,Excites the audience in any kind of contest.,Excites the audience in any kind of contest.
Excites the audience in any kind of contest.,Une Démonstration qui enthousiasme le public de tous les concours.,Excites the audience in any kind of contest.,Excites the audience in any kind of contest.,Excites the audience in any kind of contest.,Excites the audience in any kind of contest.,Excites the audience in any kind of contest.
Makes the audience quickly grow bored when an appeal move has little effect.,"Si la Démonstration ne correspond pas au concours, le public perd tout enthousiasme.",Makes the audience quickly grow bored when an appeal move has little effect.,Makes the audience quickly grow bored when an appeal move has little effect.,Makes the audience quickly grow bored when an appeal move has little effect.,Makes the audience quickly grow bored when an appeal move has little effect.,Makes the audience quickly grow bored when an appeal move has little effect.
Works great if the user goes last this turn.,Une Démonstration d'autant plus réussie qu'elle est lancée tard.,Works great if the user goes last this turn.,Works great if the user goes last this turn.,Works great if the user goes last this turn.,Works great if the user goes last this turn.,Works great if the user goes last this turn.
Startles all of the Pokémon to act before the user.,Effraie tous les Pokémon qui ont fait leur Démonstration.,Startles all of the Pokémon to act before the user.,Startles all of the Pokémon to act before the user.,Startles all of the Pokémon to act before the user.,Startles all of the Pokémon to act before the user.,Startles all of the Pokémon to act before the user.
Makes the audience quickly grow bored when an appeal move has little effect.,"Si la Démonstration ne correspond pas au concours, le public perd tout enthousiasme.",Makes the audience quickly grow bored when an appeal move has little effect.,Makes the audience quickly grow bored when an appeal move has little effect.,Makes the audience quickly grow bored when an appeal move has little effect.,Makes the audience quickly grow bored when an appeal move has little effect.,Makes the audience quickly grow bored when an appeal move has little effect.
Causes the user to move later on the next turn.,Permet de faire la prochaine Démonstration plus tard au tour suivant.,Causes the user to move later on the next turn.,Causes the user to move later on the next turn.,Causes the user to move later on the next turn.,Causes the user to move later on the next turn.,Causes the user to move later on the next turn.
Excites the audience a lot if used first.,Rend le public très enthousiaste si cette Démonstration est effectuée au départ.,Excites the audience a lot if used first.,Excites the audience a lot if used first.,Excites the audience a lot if used first.,Excites the audience a lot if used first.,Excites the audience a lot if used first.
Badly startles Pokémon that the audience has high expectations of.,Effraie énormément le Pokémon qui a l'attention du public.,Badly startles Pokémon that the audience has high expectations of.,Badly startles Pokémon that the audience has high expectations of.,Badly startles Pokémon that the audience has high expectations of.,Badly startles Pokémon that the audience has high expectations of.,Badly startles Pokémon that the audience has high expectations of.
"A very appealing move, but after using this move, the user is more easily startled.","Une Démonstration très plaisante, mais le Pokémon sera aisément effrayé par la suite.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled."
Affected by how well the previous Pokémon's move went.,Dépend de la façon dont la Démonstration du Pokémon précédent se passe.,Affected by how well the previous Pokémon's move went.,Affected by how well the previous Pokémon's move went.,Affected by how well the previous Pokémon's move went.,Affected by how well the previous Pokémon's move went.,Affected by how well the previous Pokémon's move went.
Badly startles Pokémon that used a move of the same type.,Effraie énormément les Pokémon qui ont fait une Démonstration du même type.,Badly startles Pokémon that used a move of the same type.,Badly startles Pokémon that used a move of the same type.,Badly startles Pokémon that used a move of the same type.,Badly startles Pokémon that used a move of the same type.,Badly startles Pokémon that used a move of the same type.
An appealing move that can be used repeatedly without boring the audience.,Peut être utilisé plusieurs fois sans ennuyer le public.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.
Shows off the Pokémon's appeal about as well as all the moves before it this turn.,Une Démonstration aussi réussie que celles des Pokémon précédents.,Shows off the Pokémon's appeal about as well as all the moves before it this turn.,Shows off the Pokémon's appeal about as well as all the moves before it this turn.,Shows off the Pokémon's appeal about as well as all the moves before it this turn.,Shows off the Pokémon's appeal about as well as all the moves before it this turn.,Shows off the Pokémon's appeal about as well as all the moves before it this turn.
Excites the audience in any kind of contest.,Une Démonstration qui enthousiasme le public de tous les concours.,Excites the audience in any kind of contest.,Excites the audience in any kind of contest.,Excites the audience in any kind of contest.,Excites the audience in any kind of contest.,Excites the audience in any kind of contest.
An appealing move that can be used repeatedly without boring the audience.,Peut être utilisé plusieurs fois sans ennuyer le public.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.
Excites the audience a lot if used last.,Rend le public très enthousiaste si cette Démonstration est effectuée à la fin.,Excites the audience a lot if used last.,Excites the audience a lot if used last.,Excites the audience a lot if used last.,Excites the audience a lot if used last.,Excites the audience a lot if used last.
An appealing move that can be used repeatedly without boring the audience.,Peut être utilisé plusieurs fois sans ennuyer le public.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.
An appealing move that can be used repeatedly without boring the audience.,Peut être utilisé plusieurs fois sans ennuyer le public.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.
Prevents the user from being startled until the turn ends.,Évite d'être effrayé par les autres Pokémon.,Prevents the user from being startled until the turn ends.,Prevents the user from being startled until the turn ends.,Prevents the user from being startled until the turn ends.,Prevents the user from being startled until the turn ends.,Prevents the user from being startled until the turn ends.
An appealing move that can be used repeatedly without boring the audience.,Peut être utilisé plusieurs fois sans ennuyer le public.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.
An appealing move that can be used repeatedly without boring the audience.,Peut être utilisé plusieurs fois sans ennuyer le public.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.
Effectiveness varies depending on when it is used.,Une Démonstration qui plaît plus ou moins selon le moment où elle est exécutée.,Effectiveness varies depending on when it is used.,Effectiveness varies depending on when it is used.,Effectiveness varies depending on when it is used.,Effectiveness varies depending on when it is used.,Effectiveness varies depending on when it is used.
Badly startles all Pokémon that successfully showed their appeal.,Effraie beaucoup tous les Pokémon qui ont eu du succès.,Badly startles all Pokémon that successfully showed their appeal.,Badly startles all Pokémon that successfully showed their appeal.,Badly startles all Pokémon that successfully showed their appeal.,Badly startles all Pokémon that successfully showed their appeal.,Badly startles all Pokémon that successfully showed their appeal.
"A very appealing move, but after using this move, the user is more easily startled.","Une Démonstration très plaisante, mais le Pokémon sera aisément effrayé par la suite.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled."
Quite an appealing move.,Une Démonstration qui plaît énormément.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.
An appealing move that can be used repeatedly without boring the audience.,Peut être utilisé plusieurs fois sans ennuyer le public.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.
Works well if the user is pumped up.,Une Démonstration qui plaît énormément si le Pokémon est confiant.,Works well if the user is pumped up.,Works well if the user is pumped up.,Works well if the user is pumped up.,Works well if the user is pumped up.,Works well if the user is pumped up.
Makes the remaining Pokémon nervous.,Rend nerveux tous les Pokémon qui font une Démonstration après celle-ci.,Makes the remaining Pokémon nervous.,Makes the remaining Pokémon nervous.,Makes the remaining Pokémon nervous.,Makes the remaining Pokémon nervous.,Makes the remaining Pokémon nervous.
An appealing move that can be used repeatedly without boring the audience.,Peut être utilisé plusieurs fois sans ennuyer le public.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.
Temporarily stops the crowd from growing excited.,Rend le public moins enthousiaste pendant un certain temps après cette Démonstration.,Temporarily stops the crowd from growing excited.,Temporarily stops the crowd from growing excited.,Temporarily stops the crowd from growing excited.,Temporarily stops the crowd from growing excited.,Temporarily stops the crowd from growing excited.
An appealing move that can be used repeatedly without boring the audience.,Peut être utilisé plusieurs fois sans ennuyer le public.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.
An appealing move that can be used repeatedly without boring the audience.,Peut être utilisé plusieurs fois sans ennuyer le public.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.
Works well if the user is pumped up.,Une Démonstration qui plaît énormément si le Pokémon est confiant.,Works well if the user is pumped up.,Works well if the user is pumped up.,Works well if the user is pumped up.,Works well if the user is pumped up.,Works well if the user is pumped up.
Affected by how well the previous Pokémon's move went.,Dépend de la façon dont la Démonstration du Pokémon précédent se passe.,Affected by how well the previous Pokémon's move went.,Affected by how well the previous Pokémon's move went.,Affected by how well the previous Pokémon's move went.,Affected by how well the previous Pokémon's move went.,Affected by how well the previous Pokémon's move went.
Affected by how well the previous Pokémon's move went.,Dépend de la façon dont la Démonstration du Pokémon précédent se passe.,Affected by how well the previous Pokémon's move went.,Affected by how well the previous Pokémon's move went.,Affected by how well the previous Pokémon's move went.,Affected by how well the previous Pokémon's move went.,Affected by how well the previous Pokémon's move went.
Makes the audience quickly grow bored when an appeal move has little effect.,"Si la Démonstration ne correspond pas au concours, le public perd tout enthousiasme.",Makes the audience quickly grow bored when an appeal move has little effect.,Makes the audience quickly grow bored when an appeal move has little effect.,Makes the audience quickly grow bored when an appeal move has little effect.,Makes the audience quickly grow bored when an appeal move has little effect.,Makes the audience quickly grow bored when an appeal move has little effect.
Excites the audience a lot if used last.,Rend le public très enthousiaste si cette Démonstration est effectuée à la fin.,Excites the audience a lot if used last.,Excites the audience a lot if used last.,Excites the audience a lot if used last.,Excites the audience a lot if used last.,Excites the audience a lot if used last.
"A very appealing move, but after using this move, the user is more easily startled.","Une Démonstration très plaisante, mais le Pokémon sera aisément effrayé par la suite.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled."
Works better the later it is used in a turn.,Une Démonstration d'autant plus réussie qu'elle est lancée tard.,Works better the later it is used in a turn.,Works better the later it is used in a turn.,Works better the later it is used in a turn.,Works better the later it is used in a turn.,Works better the later it is used in a turn.
Works better the later it is used in a turn.,Une Démonstration d'autant plus réussie qu'elle est lancée tard.,Works better the later it is used in a turn.,Works better the later it is used in a turn.,Works better the later it is used in a turn.,Works better the later it is used in a turn.,Works better the later it is used in a turn.
Excites the audience in any kind of contest.,Une Démonstration qui enthousiasme le public de tous les concours.,Excites the audience in any kind of contest.,Excites the audience in any kind of contest.,Excites the audience in any kind of contest.,Excites the audience in any kind of contest.,Excites the audience in any kind of contest.
Badly startles all of the Pokémon to act before the user.,Effraie beaucoup tous les Pokémon qui ont fait leur Démonstration.,Badly startles all of the Pokémon to act before the user.,Badly startles all of the Pokémon to act before the user.,Badly startles all of the Pokémon to act before the user.,Badly startles all of the Pokémon to act before the user.,Badly startles all of the Pokémon to act before the user.
Works well if the user is pumped up.,Une Démonstration qui plaît énormément si le Pokémon est confiant.,Works well if the user is pumped up.,Works well if the user is pumped up.,Works well if the user is pumped up.,Works well if the user is pumped up.,Works well if the user is pumped up.
"Gets the Pokémon pumped up. Helps prevent nervousness, too.",Augmente la confiance du Pokémon et diminue sa nervosité.,"Gets the Pokémon pumped up. Helps prevent nervousness, too.","Gets the Pokémon pumped up. Helps prevent nervousness, too.","Gets the Pokémon pumped up. Helps prevent nervousness, too.","Gets the Pokémon pumped up. Helps prevent nervousness, too.","Gets the Pokémon pumped up. Helps prevent nervousness, too."
Badly startles Pokémon that the audience has high expectations of.,Effraie énormément le Pokémon qui a l'attention du public.,Badly startles Pokémon that the audience has high expectations of.,Badly startles Pokémon that the audience has high expectations of.,Badly startles Pokémon that the audience has high expectations of.,Badly startles Pokémon that the audience has high expectations of.,Badly startles Pokémon that the audience has high expectations of.
Works better the more the crowd is excited.,Une Démonstration qui plaît plus si le public est enthousiaste.,Works better the more the crowd is excited.,Works better the more the crowd is excited.,Works better the more the crowd is excited.,Works better the more the crowd is excited.,Works better the more the crowd is excited.
Prevents the user from being startled until the turn ends.,Évite d'être effrayé par les autres Pokémon.,Prevents the user from being startled until the turn ends.,Prevents the user from being startled until the turn ends.,Prevents the user from being startled until the turn ends.,Prevents the user from being startled until the turn ends.,Prevents the user from being startled until the turn ends.
Badly startles Pokémon that used a move of the same type.,Effraie énormément les Pokémon qui ont fait une Démonstration du même type.,Badly startles Pokémon that used a move of the same type.,Badly startles Pokémon that used a move of the same type.,Badly startles Pokémon that used a move of the same type.,Badly startles Pokémon that used a move of the same type.,Badly startles Pokémon that used a move of the same type.
Works great if the user goes first this turn.,Une Démonstration qui plaît beaucoup si on l'exécute en premier.,Works great if the user goes first this turn.,Works great if the user goes first this turn.,Works great if the user goes first this turn.,Works great if the user goes first this turn.,Works great if the user goes first this turn.
Temporarily stops the crowd from growing excited.,Rend le public moins enthousiaste pendant un certain temps après cette Démonstration.,Temporarily stops the crowd from growing excited.,Temporarily stops the crowd from growing excited.,Temporarily stops the crowd from growing excited.,Temporarily stops the crowd from growing excited.,Temporarily stops the crowd from growing excited.
Shows off the Pokémon's appeal about as well as all the moves before it this turn.,Une Démonstration aussi réussie que celles des Pokémon précédents.,Shows off the Pokémon's appeal about as well as all the moves before it this turn.,Shows off the Pokémon's appeal about as well as all the moves before it this turn.,Shows off the Pokémon's appeal about as well as all the moves before it this turn.,Shows off the Pokémon's appeal about as well as all the moves before it this turn.,Shows off the Pokémon's appeal about as well as all the moves before it this turn.
Badly startles all Pokémon that successfully showed their appeal.,Effraie beaucoup tous les Pokémon qui ont eu du succès.,Badly startles all Pokémon that successfully showed their appeal.,Badly startles all Pokémon that successfully showed their appeal.,Badly startles all Pokémon that successfully showed their appeal.,Badly startles all Pokémon that successfully showed their appeal.,Badly startles all Pokémon that successfully showed their appeal.
Startles all of the Pokémon to act before the user.,Effraie tous les Pokémon qui ont fait leur Démonstration.,Startles all of the Pokémon to act before the user.,Startles all of the Pokémon to act before the user.,Startles all of the Pokémon to act before the user.,Startles all of the Pokémon to act before the user.,Startles all of the Pokémon to act before the user.
An appealing move that can be used repeatedly without boring the audience.,Peut être utilisé plusieurs fois sans ennuyer le public.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.
Works great if the user goes first this turn.,Une Démonstration qui plaît beaucoup si on l'exécute en premier.,Works great if the user goes first this turn.,Works great if the user goes first this turn.,Works great if the user goes first this turn.,Works great if the user goes first this turn.,Works great if the user goes first this turn.
Excites the audience a lot if used last.,Rend le public très enthousiaste si cette Démonstration est effectuée à la fin.,Excites the audience a lot if used last.,Excites the audience a lot if used last.,Excites the audience a lot if used last.,Excites the audience a lot if used last.,Excites the audience a lot if used last.
Scrambles the order in which Pokémon will move on the next turn.,Mélange l'ordre de passage des Démonstrations du prochain tour.,Scrambles the order in which Pokémon will move on the next turn.,Scrambles the order in which Pokémon will move on the next turn.,Scrambles the order in which Pokémon will move on the next turn.,Scrambles the order in which Pokémon will move on the next turn.,Scrambles the order in which Pokémon will move on the next turn.
Shows off the Pokémon's appeal about as well as all the moves before it this turn.,Une Démonstration aussi réussie que celles des Pokémon précédents.,Shows off the Pokémon's appeal about as well as all the moves before it this turn.,Shows off the Pokémon's appeal about as well as all the moves before it this turn.,Shows off the Pokémon's appeal about as well as all the moves before it this turn.,Shows off the Pokémon's appeal about as well as all the moves before it this turn.,Shows off the Pokémon's appeal about as well as all the moves before it this turn.
Excites the audience a lot if used first.,Rend le public très enthousiaste si cette Démonstration est effectuée au départ.,Excites the audience a lot if used first.,Excites the audience a lot if used first.,Excites the audience a lot if used first.,Excites the audience a lot if used first.,Excites the audience a lot if used first.
Prevents the user from being startled until the turn ends.,Évite d'être effrayé par les autres Pokémon.,Prevents the user from being startled until the turn ends.,Prevents the user from being startled until the turn ends.,Prevents the user from being startled until the turn ends.,Prevents the user from being startled until the turn ends.,Prevents the user from being startled until the turn ends.
Excites the audience a lot if used first.,Rend le public très enthousiaste si cette Démonstration est effectuée au départ.,Excites the audience a lot if used first.,Excites the audience a lot if used first.,Excites the audience a lot if used first.,Excites the audience a lot if used first.,Excites the audience a lot if used first.
Excites the audience a lot if used first.,Rend le public très enthousiaste si cette Démonstration est effectuée au départ.,Excites the audience a lot if used first.,Excites the audience a lot if used first.,Excites the audience a lot if used first.,Excites the audience a lot if used first.,Excites the audience a lot if used first.
Badly startles Pokémon that used a move of the same type.,Effraie énormément les Pokémon qui ont fait une Démonstration du même type.,Badly startles Pokémon that used a move of the same type.,Badly startles Pokémon that used a move of the same type.,Badly startles Pokémon that used a move of the same type.,Badly startles Pokémon that used a move of the same type.,Badly startles Pokémon that used a move of the same type.
Brings down the energy of any Pokémon that have already used a move this turn.,Diminue la confiance des Pokémon qui ont fait leur Démonstration.,Brings down the energy of any Pokémon that have already used a move this turn.,Brings down the energy of any Pokémon that have already used a move this turn.,Brings down the energy of any Pokémon that have already used a move this turn.,Brings down the energy of any Pokémon that have already used a move this turn.,Brings down the energy of any Pokémon that have already used a move this turn.
Quite an appealing move.,Une Démonstration qui plaît énormément.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.
Badly startles the last Pokémon to act before the user.,Effraie beaucoup le Pokémon qui vient de faire sa Démonstration.,Badly startles the last Pokémon to act before the user.,Badly startles the last Pokémon to act before the user.,Badly startles the last Pokémon to act before the user.,Badly startles the last Pokémon to act before the user.,Badly startles the last Pokémon to act before the user.
Startles all other Pokémon. User cannot act in the next turn.,"Bloque tous les autres Pokémon, mais perd un tour de Démonstration.",Startles all other Pokémon. User cannot act in the next turn.,Startles all other Pokémon. User cannot act in the next turn.,Startles all other Pokémon. User cannot act in the next turn.,Startles all other Pokémon. User cannot act in the next turn.,Startles all other Pokémon. User cannot act in the next turn.
Temporarily stops the crowd from growing excited.,Rend le public moins enthousiaste pendant un certain temps après cette Démonstration.,Temporarily stops the crowd from growing excited.,Temporarily stops the crowd from growing excited.,Temporarily stops the crowd from growing excited.,Temporarily stops the crowd from growing excited.,Temporarily stops the crowd from growing excited.
Prevents the user from being startled until the turn ends.,Évite d'être effrayé par les autres Pokémon.,Prevents the user from being startled until the turn ends.,Prevents the user from being startled until the turn ends.,Prevents the user from being startled until the turn ends.,Prevents the user from being startled until the turn ends.,Prevents the user from being startled until the turn ends.
Works better the more the crowd is excited.,Une Démonstration qui plaît plus si le public est enthousiaste.,Works better the more the crowd is excited.,Works better the more the crowd is excited.,Works better the more the crowd is excited.,Works better the more the crowd is excited.,Works better the more the crowd is excited.
Brings down the energy of any Pokémon that have already used a move this turn.,Diminue la confiance des Pokémon qui ont fait leur Démonstration.,Brings down the energy of any Pokémon that have already used a move this turn.,Brings down the energy of any Pokémon that have already used a move this turn.,Brings down the energy of any Pokémon that have already used a move this turn.,Brings down the energy of any Pokémon that have already used a move this turn.,Brings down the energy of any Pokémon that have already used a move this turn.
Excites the audience a lot if used last.,Rend le public très enthousiaste si cette Démonstration est effectuée à la fin.,Excites the audience a lot if used last.,Excites the audience a lot if used last.,Excites the audience a lot if used last.,Excites the audience a lot if used last.,Excites the audience a lot if used last.
Excites the audience a lot if used last.,Rend le public très enthousiaste si cette Démonstration est effectuée à la fin.,Excites the audience a lot if used last.,Excites the audience a lot if used last.,Excites the audience a lot if used last.,Excites the audience a lot if used last.,Excites the audience a lot if used last.
Excites the audience a lot if used first.,Rend le public très enthousiaste si cette Démonstration est effectuée au départ.,Excites the audience a lot if used first.,Excites the audience a lot if used first.,Excites the audience a lot if used first.,Excites the audience a lot if used first.,Excites the audience a lot if used first.
Causes the user to move earlier on the next turn.,Permet de faire la prochaine Démonstration plus tôt au tour suivant.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.
An appealing move that can be used repeatedly without boring the audience.,Peut être utilisé plusieurs fois sans ennuyer le public.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.
Prevents the user from being startled until the turn ends.,Évite d'être effrayé par les autres Pokémon.,Prevents the user from being startled until the turn ends.,Prevents the user from being startled until the turn ends.,Prevents the user from being startled until the turn ends.,Prevents the user from being startled until the turn ends.,Prevents the user from being startled until the turn ends.
"Gets the Pokémon pumped up. Helps prevent nervousness, too.",Augmente la confiance du Pokémon et diminue sa nervosité.,"Gets the Pokémon pumped up. Helps prevent nervousness, too.","Gets the Pokémon pumped up. Helps prevent nervousness, too.","Gets the Pokémon pumped up. Helps prevent nervousness, too.","Gets the Pokémon pumped up. Helps prevent nervousness, too.","Gets the Pokémon pumped up. Helps prevent nervousness, too."
Badly startles all of the Pokémon to act before the user.,Effraie beaucoup tous les Pokémon qui ont fait leur Démonstration.,Badly startles all of the Pokémon to act before the user.,Badly startles all of the Pokémon to act before the user.,Badly startles all of the Pokémon to act before the user.,Badly startles all of the Pokémon to act before the user.,Badly startles all of the Pokémon to act before the user.
