en,fr,it,de,es,ko,kana
[VAR 0100(000A)]’s [VAR PKNICK(0000)] was swallowed by [VAR PKNICK(0001)]\r and\r became\r [VAR PKNICK(0001)]’s\r commander!,"[VAR PKNICK(0000)] [VAR 1408(000A,0001)][VAR 0100(000A)] a été avalé par [VAR PKNICK(0001)] et devient son commandant.","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] di [VAR 0100(000A)] è stato inghiottito da [VAR PKNICK(0001)] con la funzione di Torre di Comando!",[VAR PKNICK(0000)] von [VAR 0100(000A)] wurde von [VAR PKNICK(0001)] verschluckt und übernimmt das Kommando!,¡El [VAR PKNICK(0000)] de [VAR 0100(000A)] ha sido engullido por [VAR PKNICK(0001)] y se ha convertido en su comandante!,[VAR 0100(000A)]의 [VAR PKNICK(0000)][VAR 1900(0001)] 사령탑이 되어 [VAR PKNICK(0001)]에게 삼켜졌다!,[VAR 0100(000A)]の　[VAR PKNICK(0000)]は　しれいとう　として [VAR PKNICK(0001)]に　{飲|の}みこまれた！
[VAR PKNICK(0000)] used its Booster Energy to activate Protosynthesis!,[VAR PKNICK(0000)] a activé Paléosynthèse grâce à son Énergie Booster !,[VAR PKNICK(0000)] ha messo in moto la Paleoattivazione grazie alla Capsula energetica!,"[VAR PKNICK(0000)] nutzt das Item Energiekapsel, um die Paläosynthese einzuleiten.",¡[VAR PKNICK(0000)] ha usado la Energía Potenciadora para activar Paleosíntesis!,[VAR PKNICK(0000)][VAR 1900(0001)] 부스트에너지에 의해 고대활성을 발동했다!,[VAR PKNICK(0000)]は ブーストエナジーで　こだいかっせいを　{発動|はつどう}した！
The wild [VAR PKNICK(0000)] used its Booster Energy to activate\r Protosynthesis!,"[VAR 1002][VAR 1401(0000,0001)][VAR PKNICK(0000)] sauvage a activé Paléosynthèse grâce à son Énergie Booster !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] selvatico ha messo in moto la Paleoattivazione grazie alla Capsula energetica!","[VAR PKNICK(0000)] (wild) nutzt das Item Energiekapsel, um die Paläosynthese einzuleiten.",¡El [VAR PKNICK(0000)] salvaje ha usado la Energía Potenciadora para activar Paleosíntesis!,야생 [VAR PKNICK(0000)][VAR 1900(0001)] 부스트에너지에 의해 고대활성을 발동했다!,{野生|やせい}の　[VAR PKNICK(0000)]は ブーストエナジーで　こだいかっせいを　{発動|はつどう}した！
The opposing [VAR PKNICK(0000)] used its Booster Energy to activate\r Protosynthesis!,"[VAR 1002][VAR 1401(0000,0001)][VAR PKNICK(0000)] ennemi a activé Paléosynthèse grâce à son Énergie Booster !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] avversario ha messo in moto la Paleoattivazione grazie alla Capsula energetica!","[VAR PKNICK(0000)] (Gegner) nutzt das Item Energiekapsel, um die Paläosynthese einzuleiten.",¡El [VAR PKNICK(0000)] enemigo ha usado la Energía Potenciadora para activar Paleosíntesis!,상대 [VAR PKNICK(0000)][VAR 1900(0001)] 부스트에너지에 의해 고대활성을 발동했다!,{相手|あいて}の　[VAR PKNICK(0000)]は ブーストエナジーで　こだいかっせいを　{発動|はつどう}した！
[VAR 0100(000A)]’s [VAR PKNICK(0000)] used its Booster Energy to\r activate\r Protosynthesis!,"[VAR PKNICK(0000)] [VAR 1408(000A,0001)][VAR 0100(000A)] a activé Paléosynthèse grâce à son Énergie Booster !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] di [VAR 0100(000A)] ha messo in moto la Paleoattivazione grazie alla Capsula energetica!","[VAR PKNICK(0000)] von [VAR 0100(000A)] nutzt das Item Energiekapsel, um die Paläosynthese einzuleiten.",¡El [VAR PKNICK(0000)] de [VAR 0100(000A)] ha usado la Energía Potenciadora para activar Paleosíntesis!,[VAR 0100(000A)]의 [VAR PKNICK(0000)][VAR 1900(0001)] 부스트에너지에 의해 고대활성을 발동했다!,[VAR 0100(000A)]の　[VAR PKNICK(0000)]は ブーストエナジーで　こだいかっせいを　{発動|はつどう}した！
The harsh sunlight activated [VAR PKNICK(0000)]’s Protosynthesis!,"Le soleil brille, ce qui a permis à [VAR PKNICK(0000)] d’activer Paléosynthèse !",[VAR PKNICK(0000)] ha messo in moto la Paleoattivazione grazie al sole intenso!,[VAR PKNICK(0000)] leitet dank des Sonnenscheins die Paläosynthese ein!,¡La habilidad Paleosíntesis de [VAR PKNICK(0000)] se ha activado gracial al sol!,[VAR PKNICK(0000)][VAR 1900(0001)] 쾌청에 의해 고대활성을 발동했다!,[VAR PKNICK(0000)]は にほんばれで　こだいかっせいを　{発動|はつどう}した！
The harsh sunlight activated the wild [VAR PKNICK(0000)]’s\r Protosynthesis!,"Le soleil brille, ce qui a permis [VAR 1002][VAR 1404(0000,0001)][VAR PKNICK(0000)] sauvage d’activer Paléosynthèse !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] selvatico ha messo in moto la Paleoattivazione grazie al sole intenso!",[VAR PKNICK(0000)] (wild) leitet dank des Sonnenscheins die Paläosynthese ein!,¡La habilidad Paleosíntesis del [VAR PKNICK(0000)] salvaje se ha activado gracias al sol!,야생 [VAR PKNICK(0000)][VAR 1900(0001)] 쾌청에 의해 고대활성을 발동했다!,{野生|やせい}の　[VAR PKNICK(0000)]は にほんばれで　こだいかっせいを　{発動|はつどう}した！
The harsh sunlight activated the opposing [VAR PKNICK(0000)]’s\r Protosynthesis!,"Le soleil brille, ce qui a permis [VAR 1002][VAR 1404(0000,0001)][VAR PKNICK(0000)] ennemi d’activer Paléosynthèse !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] avversario ha messo in moto la Paleoattivazione grazie al sole intenso!",[VAR PKNICK(0000)] (Gegner) leitet dank des Sonnenscheins die Paläosynthese ein!,¡La habilidad Paleosíntesis del [VAR PKNICK(0000)] enemigo se ha activado gracias al sol!,상대 [VAR PKNICK(0000)][VAR 1900(0001)] 쾌청에 의해 고대활성을 발동했다!,{相手|あいて}の　[VAR PKNICK(0000)]は にほんばれで　こだいかっせいを　{発動|はつどう}した！
The harsh sunlight activated Protosynthesis for [VAR 0100(000A)]’s\r [VAR PKNICK(0000)]!,"Le soleil brille, ce qui a permis à [VAR PKNICK(0000)] [VAR 1408(000A,0001)][VAR 0100(000A)] d’activer Paléosynthèse !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] di [VAR 0100(000A)] ha messo in moto la Paleoattivazione grazie al sole intenso!",[VAR PKNICK(0000)] von [VAR 0100(000A)] leitet dank des Sonnenscheins die Paläosynthese ein!,¡La habilidad Paleosíntesis del [VAR PKNICK(0000)] de [VAR 0100(000A)] se ha activado gracias al sol!,[VAR 0100(000A)]의 [VAR PKNICK(0000)][VAR 1900(0001)] 쾌청에 의해 고대활성을 발동했다!,[VAR 0100(000A)]の　[VAR PKNICK(0000)]は にほんばれで　こだいかっせいを　{発動|はつどう}した！
The effects of [VAR PKNICK(0000)]’s Protosynthesis wore off!,"L’effet du talent Paléosynthèse [VAR 1408(0000,0001)][VAR PKNICK(0000)] s’est dissipé !",L’effetto della Paleoattivazione di [VAR PKNICK(0000)] è finito!,Der Effekt der Paläosynthese von [VAR PKNICK(0000)] lässt nach!,¡El efecto de Paleosíntesis de [VAR PKNICK(0000)] ha desaparecido!,[VAR PKNICK(0000)]에게서 고대활성의 효과가 사라졌다!,[VAR PKNICK(0000)]は こだいかっせいの　{効果|こうか}が　{切|き}れた！
The effects of the wild [VAR PKNICK(0000)]’s Protosynthesis wore off!,"L’effet du talent Paléosynthèse [VAR 1002][VAR 1406(0000,0001)][VAR PKNICK(0000)] sauvage s’est dissipé !","L’effetto della Paleoattivazione [VAR 1002][VAR 1504(0000,0001)][VAR PKNICK(0000)] selvatico è finito!",Der Effekt der Paläosynthese von [VAR PKNICK(0000)] (wild) lässt nach!,¡El efecto de Paleosíntesis del [VAR PKNICK(0000)] salvaje ha desaparecido!,야생 [VAR PKNICK(0000)]에게서 고대활성의 효과가 사라졌다!,{野生|やせい}の　[VAR PKNICK(0000)]は こだいかっせいの　{効果|こうか}が　{切|き}れた！
The effects of the opposing [VAR PKNICK(0000)]’s Protosynthesis\r wore off!,"L’effet du talent Paléosynthèse [VAR 1002][VAR 1406(0000,0001)][VAR PKNICK(0000)] ennemi s’est dissipé !","L’effetto della Paleoattivazione [VAR 1002][VAR 1504(0000,0001)][VAR PKNICK(0000)] avversario è finito!",Der Effekt der Paläosynthese von [VAR PKNICK(0000)] (Gegner) lässt nach!,¡El efecto de Paleosíntesis del [VAR PKNICK(0000)] enemigo ha desaparecido!,상대 [VAR PKNICK(0000)]에게서 고대활성의 효과가 사라졌다!,{相手|あいて}の　[VAR PKNICK(0000)]は こだいかっせいの　{効果|こうか}が　{切|き}れた！
The effects of Protosynthesis wore off for [VAR 0100(000A)]’s\r [VAR PKNICK(0000)]!,"L’effet du talent Paléosynthèse [VAR 1408(0000,0001)][VAR PKNICK(0000)] [VAR 1408(000A,0001)][VAR 0100(000A)] s’est dissipé !","L’effetto della Paleoattivazione [VAR 1002][VAR 1504(0000,0001)][VAR PKNICK(0000)] di [VAR 0100(000A)] è finito!",Der Effekt der Paläosynthese von [VAR PKNICK(0000)] von [VAR 0100(000A)] lässt nach!,¡El efecto de Paleosíntesis del [VAR PKNICK(0000)] de [VAR 0100(000A)] ha desaparecido!,[VAR 0100(000A)]의 [VAR PKNICK(0000)]에게서 고대활성의 효과가 사라졌다!,[VAR 0100(000A)]の　[VAR PKNICK(0000)]は こだいかっせいの　{効果|こうか}が　{切|き}れた！
[VAR PKNICK(0000)] used its Booster Energy to activate its Quark Drive!,[VAR PKNICK(0000)] a activé Charge Quantique grâce à son Énergie Booster !,[VAR PKNICK(0000)] ha attivato la Carica Quark grazie alla Capsula energetica!,"[VAR PKNICK(0000)] nutzt das Item Energiekapsel, um den Quantenantrieb zu aktivieren.",¡[VAR PKNICK(0000)] ha usado la Energía Potenciadora para activar Carga Cuark!,[VAR PKNICK(0000)][VAR 1900(0001)] 부스트에너지에 의해 쿼크차지를 발동했다!,[VAR PKNICK(0000)]は ブーストエナジーで　クォークチャージを　{発動|はつどう}した！
The wild [VAR PKNICK(0000)] used its Booster Energy to activate its Quark Drive!,"[VAR 1002][VAR 1401(0000,0001)][VAR PKNICK(0000)] sauvage a activé Charge Quantique grâce à son Énergie Booster !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] selvatico ha attivato la Carica Quark grazie alla Capsula energetica!","[VAR PKNICK(0000)] (wild) nutzt das Item Energiekapsel, um den Quantenantrieb zu aktivieren.",¡El [VAR PKNICK(0000)] salvaje ha usado la Energía Potenciadora para activar Carga Cuark!,야생 [VAR PKNICK(0000)][VAR 1900(0001)] 부스트에너지에 의해 쿼크차지를 발동했다!,{野生|やせい}の　[VAR PKNICK(0000)]は ブーストエナジーで　クォークチャージを　{発動|はつどう}した！
The opposing [VAR PKNICK(0000)] used its Booster Energy to activate\r its\r Quark Drive!,"[VAR 1002][VAR 1401(0000,0001)][VAR PKNICK(0000)] ennemi a activé Charge Quantique grâce à son Énergie Booster !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] avversario ha attivato la Carica Quark grazie alla Capsula energetica!","[VAR PKNICK(0000)] (Gegner) nutzt das Item Energiekapsel, um den Quantenantrieb zu aktivieren.",¡El [VAR PKNICK(0000)] enemigo ha usado la Energía Potenciadora para activar Carga Cuark!,상대 [VAR PKNICK(0000)][VAR 1900(0001)] 부스트에너지에 의해 쿼크차지를 발동했다!,{相手|あいて}の　[VAR PKNICK(0000)]は ブーストエナジーで　クォークチャージを　{発動|はつどう}した！
[VAR 0100(000A)]’s [VAR PKNICK(0000)] used its Booster Energy to\r activate\r its\r Quark Drive!,"[VAR PKNICK(0000)] [VAR 1408(000A,0001)][VAR 0100(000A)] a activé Charge Quantique grâce à son Énergie Booster !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] di [VAR 0100(000A)] ha attivato la Carica Quark grazie alla Capsula energetica!","[VAR PKNICK(0000)] von [VAR 0100(000A)] nutzt das Item Energiekapsel, um den Quantenantrieb zu aktivieren.",¡El [VAR PKNICK(0000)] de [VAR 0100(000A)] ha usado la Energía Potenciadora para activar Carga Cuark!,[VAR 0100(000A)]의 [VAR PKNICK(0000)][VAR 1900(0001)] 부스트에너지에 의해 쿼크차지를 발동했다!,[VAR 0100(000A)]の　[VAR PKNICK(0000)]は ブーストエナジーで　クォークチャージを　{発動|はつどう}した！
The Electric Terrain activated [VAR PKNICK(0000)]’s Quark Drive!,[VAR PKNICK(0000)] a activé Charge Quantique grâce au champ électrifié !,[VAR PKNICK(0000)] ha attivato la Carica Quark grazie al Campo Elettrico!,[VAR PKNICK(0000)] aktiviert dank des Elektrofelds den Quantenantrieb!,¡La habilidad Carga Cuark de [VAR PKNICK(0000)] se ha activado gracias al campo eléctrico!,[VAR PKNICK(0000)][VAR 1900(0001)] 일렉트릭필드에 의해 쿼크차지를 발동했다!,[VAR PKNICK(0000)]は エレキフィールドで　クォークチャージを　{発動|はつどう}した！
The Electric Terrain activated the wild [VAR PKNICK(0000)]’s Quark Drive!,"[VAR 1002][VAR 1401(0000,0001)][VAR PKNICK(0000)] sauvage a activé Charge Quantique grâce au champ électrifié !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] selvatico ha attivato la Carica Quark grazie al Campo Elettrico!",[VAR PKNICK(0000)] (wild) aktiviert dank des Elektrofelds den Quantenantrieb!,¡La habilidad Carga Cuark del [VAR PKNICK(0000)] salvaje se ha activado gracias al campo eléctrico!,야생 [VAR PKNICK(0000)][VAR 1900(0001)] 일렉트릭필드에 의해 쿼크차지를 발동했다!,{野生|やせい}の　[VAR PKNICK(0000)]は エレキフィールドで　クォークチャージを　{発動|はつどう}した！
The Electric Terrain activated the opposing [VAR PKNICK(0000)]’s Quark Drive!,"[VAR 1002][VAR 1401(0000,0001)][VAR PKNICK(0000)] ennemi a activé Charge Quantique grâce au champ électrifié !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] avversario ha attivato la Carica Quark grazie al Campo Elettrico!",[VAR PKNICK(0000)] (Gegner) aktiviert dank des Elektrofelds den Quantenantrieb!,¡La habilidad Carga Cuark del [VAR PKNICK(0000)] enemigo se ha activado gracias al campo eléctrico!,상대 [VAR PKNICK(0000)][VAR 1900(0001)] 일렉트릭필드에 의해 쿼크차지를 발동했다!,{相手|あいて}の　[VAR PKNICK(0000)]は エレキフィールドで　クォークチャージを　{発動|はつどう}した！
The Electric Terrain activated Quark Drive for [VAR 0100(000A)]’s\r [VAR PKNICK(0000)]!,"[VAR PKNICK(0000)] [VAR 1408(000A,0001)][VAR 0100(000A)] a activé Charge Quantique grâce au champ électrifié !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] di [VAR 0100(000A)] ha attivato la Carica Quark grazie al Campo Elettrico!",[VAR PKNICK(0000)] von [VAR 0100(000A)] aktiviert dank des Elektrofelds den Quantenantrieb!,¡La habilidad Carga Cuark del [VAR PKNICK(0000)] de [VAR 0100(000A)] se ha activado gracias al campo eléctrico!,[VAR 0100(000A)]의 [VAR PKNICK(0000)][VAR 1900(0001)] 일렉트릭필드에 의해 쿼크차지를 발동했다!,[VAR 0100(000A)]の　[VAR PKNICK(0000)]は エレキフィールドで　クォークチャージを　{発動|はつどう}した！
The effects of [VAR PKNICK(0000)]’s Quark Drive wore off!,"L’effet du talent Charge Quantique [VAR 1408(0000,0001)][VAR PKNICK(0000)] s’est dissipé !",L’effetto della Carica Quark di [VAR PKNICK(0000)] è finito!,Der Effekt des Quantenantriebs von [VAR PKNICK(0000)] lässt nach!,¡El efecto de Carga Cuark de [VAR PKNICK(0000)] ha desaparecido!,[VAR PKNICK(0000)]에게서 쿼크차지의 효과가 사라졌다!,[VAR PKNICK(0000)]は クォークチャージの　{効果|こうか}が　{切|き}れた！
The effects of the wild [VAR PKNICK(0000)]’s Quark Drive wore off!,"L’effet du talent Charge Quantique [VAR 1002][VAR 1406(0000,0001)][VAR PKNICK(0000)] sauvage s’est dissipé !","L’effetto della Carica Quark [VAR 1002][VAR 1504(0000,0001)][VAR PKNICK(0000)] selvatico è finito!",Der Effekt des Quantenantriebs von [VAR PKNICK(0000)] (wild) lässt nach!,¡El efecto de Carga Cuark del [VAR PKNICK(0000)] salvaje ha desaparecido!,야생 [VAR PKNICK(0000)]에게서 쿼크차지의 효과가 사라졌다!,{野生|やせい}の　[VAR PKNICK(0000)]は クォークチャージの　{効果|こうか}が　{切|き}れた！
The effects of the opposing [VAR PKNICK(0000)]’s Quark Drive wore off!,"L’effet du talent Charge Quantique [VAR 1002][VAR 1406(0000,0001)][VAR PKNICK(0000)] ennemi s’est dissipé !","L’effetto della Carica Quark [VAR 1002][VAR 1504(0000,0001)][VAR PKNICK(0000)] avversario è finito!",Der Effekt des Quantenantriebs von [VAR PKNICK(0000)] (Gegner) lässt nach!,¡El efecto de Carga Cuark del [VAR PKNICK(0000)] enemigo ha desaparecido!,상대 [VAR PKNICK(0000)]에게서 쿼크차지의 효과가 사라졌다!,{相手|あいて}の　[VAR PKNICK(0000)]は クォークチャージの　{効果|こうか}が　{切|き}れた！
The effects of Quark Drive wore off for [VAR 0100(000A)]’s\r [VAR PKNICK(0000)]!,"L’effet du talent Charge Quantique [VAR 1408(0000,0001)][VAR PKNICK(0000)] [VAR 1408(000A,0001)][VAR 0100(000A)] s’est dissipé !","L’effetto della Carica Quark [VAR 1002][VAR 1504(0000,0001)][VAR PKNICK(0000)] di [VAR 0100(000A)] è finito!",Der Effekt des Quantenantriebs von [VAR PKNICK(0000)] von [VAR 0100(000A)] lässt nach!,¡El efecto de Carga Cuark del [VAR PKNICK(0000)] de [VAR 0100(000A)] ha desaparecido!,[VAR 0100(000A)]의 [VAR PKNICK(0000)]에게서 쿼크차지의 효과가 사라졌다!,[VAR 0100(000A)]の　[VAR PKNICK(0000)]は クォークチャージの　{効果|こうか}が　{切|き}れた！
[VAR PKNICK(0000)]’s Vessel of Ruin weakened the Sp. Atk of all surrounding Pokémon!,"L’Urne du Fléau [VAR 1408(0000,0001)][VAR PKNICK(0000)] affaiblit l’Attaque Spéciale des Pokémon alentour !",L’Attacco Speciale dei Pokémon intorno si indebolisce a causa dell’abilità Vaso Nefasto di [VAR PKNICK(0000)]!,Unheilsgefäß von [VAR PKNICK(0000)] schwächt den Spezial-Angriff aller Pokémon im Umkreis!,¡[VAR PKNICK(0000)] ha mermado el Ataque Especial de los demás Pokémon con Caldero Debacle!,[VAR PKNICK(0000)]의 재앙의그릇에 의해 주위의 특수공격이 약해졌다!,[VAR PKNICK(0000)]の わざわいのうつわで　まわりの　{特攻|とくこう}が　{弱|よわ}まった！
The wild [VAR PKNICK(0000)]’s Vessel of Ruin weakened the Sp. Atk of all\r surrounding Pokémon!,"L’Urne du Fléau [VAR 1002][VAR 1406(0000,0001)][VAR PKNICK(0000)] sauvage affaiblit l’Attaque Spéciale des Pokémon alentour !","L’Attacco Speciale dei Pokémon intorno si indebolisce a causa dell’abilità Vaso Nefasto [VAR 1002][VAR 1504(0000,0001)][VAR PKNICK(0000)] selvatico!",Unheilsgefäß von [VAR PKNICK(0000)] (wild) schwächt den Spezial-Angriff aller Pokémon im Umkreis!,¡El [VAR PKNICK(0000)] salvaje ha mermado el Ataque Especial de los demás Pokémon con Caldero Debacle!,야생 [VAR PKNICK(0000)]의 재앙의그릇에 의해 주위의 특수공격이 약해졌다!,{野生|やせい}の　[VAR PKNICK(0000)]の わざわいのうつわで　まわりの　{特攻|とくこう}が　{弱|よわ}まった！
The opposing [VAR PKNICK(0000)]’s Vessel of Ruin weakened the Sp. Atk of\r all\r surrounding Pokémon!,"L’Urne du Fléau [VAR 1002][VAR 1406(0000,0001)][VAR PKNICK(0000)] ennemi affaiblit l’Attaque Spéciale des Pokémon alentour !","L’Attacco Speciale dei Pokémon intorno si indebolisce a causa dell’abilità Vaso Nefasto [VAR 1002][VAR 1504(0000,0001)][VAR PKNICK(0000)] avversario!",Unheilsgefäß von [VAR PKNICK(0000)] (Gegner) schwächt den Spezial-Angriff aller Pokémon im Umkreis!,¡El [VAR PKNICK(0000)] enemigo ha mermado el Ataque Especial de los demás Pokémon con Caldero Debacle!,상대 [VAR PKNICK(0000)]의 재앙의그릇에 의해 주위의 특수공격이 약해졌다!,{相手|あいて}の　[VAR PKNICK(0000)]の わざわいのうつわで　まわりの　{特攻|とくこう}が　{弱|よわ}まった！
The Vessel of Ruin possessed by [VAR 0100(000A)]’s\r [VAR PKNICK(0000)]\r weakened\r the\r Sp. Atk\r of\r all\r surrounding\r Pokémon!,"L’Urne du Fléau [VAR 1408(0000,0001)][VAR PKNICK(0000)] [VAR 1408(000A,0001)][VAR 0100(000A)] affaiblit l’Attaque Spéciale des Pokémon alentour !","L’Attacco Speciale dei Pokémon intorno si indebolisce a causa dell’abilità Vaso Nefasto [VAR 1002][VAR 1504(0000,0001)][VAR PKNICK(0000)] di [VAR 0100(000A)]!",Unheilsgefäß von [VAR PKNICK(0000)] von [VAR 0100(000A)] schwächt den Spezial-Angriff aller Pokémon im Umkreis!,¡El [VAR PKNICK(0000)] de [VAR 0100(000A)] ha mermado el Ataque Especial de los demás Pokémon con Caldero Debacle!,[VAR 0100(000A)]의 [VAR PKNICK(0000)]의 재앙의그릇에 의해 주위의 특수공격이 약해졌다!,[VAR 0100(000A)]の　[VAR PKNICK(0000)]の わざわいのうつわで　まわりの　{特攻|とくこう}が　{弱|よわ}まった！
[VAR PKNICK(0000)]’s Sword of Ruin weakened the Defense of all surrounding Pokémon!,"L’Épée du Fléau [VAR 1408(0000,0001)][VAR PKNICK(0000)] affaiblit la Défense des Pokémon alentour !",La Difesa dei Pokémon intorno si indebolisce a causa dell’abilità Spada Nefasta di [VAR PKNICK(0000)]!,Unheilsschwert von [VAR PKNICK(0000)] schwächt die Verteidigung aller Pokémon im Umkreis!,¡[VAR PKNICK(0000)] ha mermado la Defensa de los demás Pokémon con Espada Debacle!,[VAR PKNICK(0000)]의 재앙의검에 의해 주위의 방어가 약해졌다!,[VAR PKNICK(0000)]の わざわいのつるぎで　まわりの　{防御|ぼうぎょ}が　{弱|よわ}まった！
The wild [VAR PKNICK(0000)]’s Sword of Ruin weakened the Defense of all\r surrounding Pokémon!,"L’Épée du Fléau [VAR 1002][VAR 1406(0000,0001)][VAR PKNICK(0000)] sauvage affaiblit la Défense des Pokémon alentour !","La Difesa dei Pokémon intorno si indebolisce a causa dell’abilità Spada Nefasta [VAR 1002][VAR 1504(0000,0001)][VAR PKNICK(0000)] selvatico!",Unheilsschwert von [VAR PKNICK(0000)] (wild) schwächt die Verteidigung aller Pokémon im Umkreis!,¡El [VAR PKNICK(0000)] salvaje ha mermado la Defensa de los demás Pokémon con Espada Debacle!,야생 [VAR PKNICK(0000)]의 재앙의검에 의해 주위의 방어가 약해졌다!,{野生|やせい}の　[VAR PKNICK(0000)]の わざわいのつるぎで　まわりの　{防御|ぼうぎょ}が　{弱|よわ}まった！
The opposing [VAR PKNICK(0000)]’s Sword of Ruin weakened the Defense\r of\r all\r surrounding Pokémon!,"L’Épée du Fléau [VAR 1002][VAR 1406(0000,0001)][VAR PKNICK(0000)] ennemi affaiblit la Défense des Pokémon alentour !","La Difesa dei Pokémon intorno si indebolisce a causa dell’abilità Spada Nefasta [VAR 1002][VAR 1504(0000,0001)][VAR PKNICK(0000)] avversario!",Unheilsschwert von [VAR PKNICK(0000)] (Gegner) schwächt die Verteidigung aller Pokémon im Umkreis!,¡El [VAR PKNICK(0000)] enemigo ha mermado la Defensa de los demás Pokémon con Espada Debacle!,상대 [VAR PKNICK(0000)]의 재앙의검에 의해 주위의 방어가 약해졌다!,{相手|あいて}の　[VAR PKNICK(0000)]の わざわいのつるぎで　まわりの　{防御|ぼうぎょ}が　{弱|よわ}まった！
The Sword of Ruin possessed by [VAR 0100(000A)]’s\r [VAR PKNICK(0000)]\r weakened\r the\r Defense\r of\r all\r surrounding\r Pokémon!,"L’Épée du Fléau [VAR 1408(0000,0001)][VAR PKNICK(0000)] [VAR 1408(000A,0001)][VAR 0100(000A)] affaiblit la Défense des Pokémon alentour !","La Difesa dei Pokémon intorno si indebolisce a causa dell’abilità Spada Nefasta [VAR 1002][VAR 1504(0000,0001)][VAR PKNICK(0000)] di [VAR 0100(000A)]!",Unheilsschwert von [VAR PKNICK(0000)] von [VAR 0100(000A)] schwächt die Verteidigung aller Pokémon im Umkreis!,¡El [VAR PKNICK(0000)] de [VAR 0100(000A)] ha mermado la Defensa de los demás Pokémon con Espada Debacle!,[VAR 0100(000A)]의 [VAR PKNICK(0000)]의 재앙의검에 의해 주위의 방어가 약해졌다!,[VAR 0100(000A)]の　[VAR PKNICK(0000)]の わざわいのつるぎで　まわりの　{防御|ぼうぎょ}が　{弱|よわ}まった！
[VAR PKNICK(0000)]’s Tablets of Ruin weakened the Attack of all surrounding Pokémon!,"Le Bois du Fléau [VAR 1408(0000,0001)][VAR PKNICK(0000)] affaiblit l’Attaque des Pokémon alentour !",L’Attacco dei Pokémon intorno si indebolisce a causa dell’abilità Amuleto Nefasto di [VAR PKNICK(0000)]!,Unheilstafeln von [VAR PKNICK(0000)] schwächt den Angriff aller Pokémon im Umkreis!,¡[VAR PKNICK(0000)] ha mermado el Ataque de los demás Pokémon con Tablilla Debacle!,[VAR PKNICK(0000)]의 재앙의목간에 의해 주위의 공격이 약해졌다!,[VAR PKNICK(0000)]の わざわいのおふだで　まわりの　{攻撃|こうげき}が　{弱|よわ}まった！
The wild [VAR PKNICK(0000)]’s Tablets of Ruin weakened the Attack of all\r surrounding Pokémon!,"Le Bois du Fléau [VAR 1002][VAR 1406(0000,0001)][VAR PKNICK(0000)] sauvage affaiblit l’Attaque des Pokémon alentour !","L’Attacco dei Pokémon intorno si indebolisce a causa dell’abilità Amuleto Nefasto [VAR 1002][VAR 1504(0000,0001)][VAR PKNICK(0000)] selvatico!",Unheilstafeln von [VAR PKNICK(0000)] (wild) schwächt den Angriff aller Pokémon im Umkreis!,¡El [VAR PKNICK(0000)] salvaje ha mermado el Ataque de los demás Pokémon con Tablilla Debacle!,야생 [VAR PKNICK(0000)]의 재앙의목간에 의해 주위의 공격이 약해졌다!,{野生|やせい}の　[VAR PKNICK(0000)]の わざわいのおふだで　まわりの　{攻撃|こうげき}が　{弱|よわ}まった！
The opposing [VAR PKNICK(0000)]’s Tablets of Ruin weakened the Attack\r of\r all\r surrounding Pokémon!,"Le Bois du Fléau [VAR 1002][VAR 1406(0000,0001)][VAR PKNICK(0000)] ennemi affaiblit l’Attaque des Pokémon alentour !","L’Attacco dei Pokémon intorno si indebolisce a causa dell’abilità Amuleto Nefasto [VAR 1002][VAR 1504(0000,0001)][VAR PKNICK(0000)] avversario!",Unheilstafeln von [VAR PKNICK(0000)] (Gegner) schwächt den Angriff aller Pokémon im Umkreis!,¡El [VAR PKNICK(0000)] enemigo ha mermado el Ataque de los demás Pokémon con Tablilla Debacle!,상대 [VAR PKNICK(0000)]의 재앙의목간에 의해 주위의 공격이 약해졌다!,{相手|あいて}の　[VAR PKNICK(0000)]の わざわいのおふだで　まわりの　{攻撃|こうげき}が　{弱|よわ}まった！
